date,symbol,vol_usd
2023-05-05,CRV,2833225.2363815806
2023-05-05,DOGE,117439.91390924914
2023-05-05,LDO,5277269.678230751
2023-05-05,LINK,3813726.3321546703
2023-05-05,ORDI,18.966217648804996
2023-05-05,PENDLE,201991.52970264934
2023-05-05,PEPE,645403540.6535354
2023-05-05,PUMP,237629.21056382154
2023-05-05,TRX,247.43766538424984
2023-05-05,UNI,1944073.7080257607
2023-05-05,WLD,761.6026620905982
2023-05-06,AAVE,976412.0857743486
2023-05-06,ARB,407210.0718672016
2023-05-06,CRV,1920126.105644077
2023-05-06,DOGE,35580.46370046025
2023-05-06,LDO,2372521.8940220308
2023-05-06,LINK,1683203.3585445278
2023-05-06,ORDI,2010.2889547176399
2023-05-06,PENDLE,124568.71168986429
2023-05-06,PEPE,340626734.2706202
2023-05-06,PUMP,78964.41050263861
2023-05-06,UNI,1168940.496495842
2023-05-07,AAVE,535513.6272688109
2023-05-07,ARB,194005.90876435663
2023-05-07,CRV,2108766.79376277
2023-05-07,DOGE,23878.669654182755
2023-05-07,LDO,1208686.4397651474
2023-05-07,LINK,1740205.9205927036
2023-05-07,ORDI,132.921545528841
2023-05-07,PENDLE,75601.66027618258
2023-05-07,PEPE,120224949.58507548
2023-05-07,PUMP,773038.0621610729
2023-05-07,TRX,50.08361248120646
2023-05-07,UNI,1465964.6058321095
2023-05-08,AAVE,2528174.46916622
2023-05-08,ARB,298475.45283629035
2023-05-08,CRV,5425170.879306437
2023-05-08,DOGE,114805.53534388443
2023-05-08,LDO,5991869.2147976775
2023-05-08,LINK,3389016.992338688
2023-05-08,ORDI,9045.99824848146
2023-05-08,PENDLE,476247.9756506396
2023-05-08,PEPE,275564438.1787996
2023-05-08,PUMP,863472.0642687485
2023-05-08,UNI,2525275.7247652784
2023-05-09,AAVE,1081441.1142484362
2023-05-09,ARB,155416.37489614682
2023-05-09,CRV,1406437.2976946821
2023-05-09,DOGE,42698.68317512346
2023-05-09,LDO,7096953.891873844
2023-05-09,LINK,1939745.1123064137
2023-05-09,OP,27.75075
2023-05-09,ORDI,917.3185649682991
2023-05-09,PENDLE,111478.50513338269
2023-05-09,PEPE,92326240.03949904
2023-05-09,PUMP,199897.46186304814
2023-05-09,TIA,260.47372920278247
2023-05-09,UNI,456387.06511480385
2023-05-10,AAVE,1001431.8863440452
2023-05-10,ARB,442393.1552608063
2023-05-10,CRV,3738973.9972209255
2023-05-10,DOGE,71479.67004498934
2023-05-10,LDO,4684829.102136626
2023-05-10,LINK,5010002.810720004
2023-05-10,ORDI,393.31870436988004
2023-05-10,PENDLE,240589.19016091828
2023-05-10,PEPE,70173974.53560314
2023-05-10,PUMP,146970.298177846
2023-05-10,TRX,105.12596117493608
2023-05-10,UNI,1848988.805892283
2023-05-11,AAVE,1573110.0692855655
2023-05-11,ARB,240682.65344976637
2023-05-11,CRV,2141908.340833931
2023-05-11,DOGE,57132.63955564835
2023-05-11,LDO,3998095.425246253
2023-05-11,LINK,3429771.1844600127
2023-05-11,ORDI,1497585.1191427875
2023-05-11,PENDLE,151202.00284909212
2023-05-11,PEPE,140177817.74356607
2023-05-11,PUMP,211333.04543020902
2023-05-11,TIA,1238.9830728
2023-05-11,TRX,55.981114496852165
2023-05-11,UNI,975052.7707673511
2023-05-12,AAVE,1075540.0680875184
2023-05-12,ADA,149566.4136637299
2023-05-12,ARB,328448.77762191644
2023-05-12,CRV,2124391.6812156886
2023-05-12,DOGE,87069.1287044712
2023-05-12,LDO,11945952.435244605
2023-05-12,LINK,3067612.6290842416
2023-05-12,ORDI,35729.03793152115
2023-05-12,PENDLE,234878.30376593003
2023-05-12,PEPE,149372073.17682314
2023-05-12,PUMP,31351.26288600634
2023-05-12,TRX,94.38931925269337
2023-05-12,UNI,1125210.7485666275
2023-05-13,AAVE,145327.66988272258
2023-05-13,ADA,17341.10244932191
2023-05-13,ARB,209432.71251713927
2023-05-13,CRV,3553627.1478982596
2023-05-13,DOGE,3551.938174127683
2023-05-13,LDO,6003404.203838972
2023-05-13,LINK,1912412.8067702085
2023-05-13,LTC,9.792751528062205
2023-05-13,ORDI,38638.10297118939
2023-05-13,PENDLE,172979.16324287694
2023-05-13,PEPE,120294916.66283259
2023-05-13,PUMP,70622.34986052194
2023-05-13,TIA,3064.5348373585884
2023-05-13,TRX,46.38339941163736
2023-05-13,UNI,1188730.8419525994
2023-05-14,AAVE,294042.9987220258
2023-05-14,ADA,546.7586804227753
2023-05-14,ARB,182859.15124457085
2023-05-14,CRV,1546514.2490984853
2023-05-14,DOGE,993.0663962238043
2023-05-14,LDO,5747595.080677867
2023-05-14,LINK,1606450.5983405295
2023-05-14,ORDI,2873.3649508075555
2023-05-14,PENDLE,150062.8421321062
2023-05-14,PEPE,48078065.379685886
2023-05-14,PUMP,15179.959916197884
2023-05-14,TRX,101.69940709386522
2023-05-14,UNI,319573.86102212954
2023-05-15,AAVE,975591.347090977
2023-05-15,ADA,904.2931352731161
2023-05-15,ARB,295111.5391731227
2023-05-15,AVAX,239.32744510895003
2023-05-15,CRV,3128260.6540189385
2023-05-15,DOGE,21816.574111158767
2023-05-15,LDO,11200643.7441127
2023-05-15,LINK,3013841.235972941
2023-05-15,ORDI,6053.676677215057
2023-05-15,PENDLE,225241.80292811946
2023-05-15,PEPE,63390831.17800306
2023-05-15,PUMP,55539.96834919088
2023-05-15,TIA,1826.46
2023-05-15,TRX,393.89021205983266
2023-05-15,UNI,2719956.966991202
2023-05-16,AAVE,239774.64698844348
2023-05-16,ARB,130302.80369521622
2023-05-16,CRV,2704817.397684521
2023-05-16,DOGE,11675.645411648045
2023-05-16,LDO,18460032.172899526
2023-05-16,LINK,2337531.003106972
2023-05-16,ORDI,225328.4297999904
2023-05-16,PENDLE,134226.66355868021
2023-05-16,PEPE,36504181.63700493
2023-05-16,PUMP,1580170.8886154864
2023-05-16,TRX,707.5942108452831
2023-05-16,UNI,1317231.8679002994
2023-05-17,AAVE,864143.4097645709
2023-05-17,ARB,563225.2230390401
2023-05-17,CRV,2146042.2742660446
2023-05-17,DOGE,59733.573396236054
2023-05-17,LDO,19309790.16931092
2023-05-17,LINK,2843522.9982054112
2023-05-17,ORDI,76.14522772390472
2023-05-17,PENDLE,148091.867796723
2023-05-17,PEPE,42997198.01048335
2023-05-17,PUMP,125704.5872115079
2023-05-17,TRX,1731.5575106522103
2023-05-17,UNI,1368583.9714270781
2023-05-17,WLD,20622.427033506334
2023-05-18,AAVE,1995734.296107322
2023-05-18,ARB,99365.55085080315
2023-05-18,CRV,4588346.585534686
2023-05-18,DOGE,161261.43535247137
2023-05-18,LDO,10357472.722131532
2023-05-18,LINK,2646090.1543887462
2023-05-18,ORDI,7267.304171237971
2023-05-18,PENDLE,314595.29322623595
2023-05-18,PEPE,27554766.21567426
2023-05-18,PUMP,39519.96462936619
2023-05-18,TRX,154.1328569540097
2023-05-18,UNI,1751722.8896767679
2023-05-19,AAVE,1125652.4908698385
2023-05-19,ARB,74603.21898005014
2023-05-19,CRV,3386723.0931803747
2023-05-19,DOGE,7356.562943116822
2023-05-19,LDO,9487009.084883843
2023-05-19,LINK,1077516.9727260591
2023-05-19,ORDI,85.2503264739722
2023-05-19,PENDLE,109001.51981895276
2023-05-19,PEPE,18145207.595294684
2023-05-19,PUMP,78855.87815577451
2023-05-19,TIA,1068.2277447434194
2023-05-19,TRX,409.94089574124956
2023-05-19,UNI,306025.6914095228
2023-05-20,AAVE,604836.508443675
2023-05-20,ARB,154649.74398263672
2023-05-20,CRV,1644665.925389979
2023-05-20,DOGE,13201.202314196777
2023-05-20,LDO,2366062.607201777
2023-05-20,LINK,929283.5238566098
2023-05-20,ORDI,1219.3408292377571
2023-05-20,PENDLE,138578.2011042299
2023-05-20,PEPE,39645381.41631496
2023-05-20,PUMP,47719.720421329424
2023-05-20,TRX,1090.9489454508953
2023-05-20,UNI,335136.856404248
2023-05-21,AAVE,436057.7293095933
2023-05-21,ARB,208670.4550717484
2023-05-21,CRV,3171097.273995653
2023-05-21,DOGE,14558.45066763231
2023-05-21,LDO,2723013.2249415037
2023-05-21,LINK,2135002.2124452116
2023-05-21,LTC,12.956713184606516
2023-05-21,PENDLE,155035.35502021774
2023-05-21,PEPE,28786666.337855227
2023-05-21,PUMP,65275.7440492302
2023-05-21,SUI,21.68628
2023-05-21,TIA,3062.148904823638
2023-05-21,TRX,472.1388561225838
2023-05-21,UNI,597762.459256312
2023-05-22,AAVE,702594.5970590031
2023-05-22,ADA,61.76243400897516
2023-05-22,ARB,64101.512957336236
2023-05-22,CRV,2801860.6853012894
2023-05-22,DOGE,89694.76508509714
2023-05-22,LDO,2400030.423054425
2023-05-22,LINK,3486160.8055075733
2023-05-22,PENDLE,120931.39677835285
2023-05-22,PEPE,18075391.961014915
2023-05-22,PUMP,557177.2307579245
2023-05-22,TRX,352.46715166705246
2023-05-22,UNI,886947.989552323
2023-05-23,AAVE,763674.2783396712
2023-05-23,ADA,55.367840637499015
2023-05-23,ARB,125053.39487955344
2023-05-23,AVAX,558.2166825228
2023-05-23,CRV,3793022.4230797864
2023-05-23,DOGE,15803.940192510661
2023-05-23,LDO,1919051.1231116494
2023-05-23,LINK,1275415.3694483642
2023-05-23,ORDI,176.101778342775
2023-05-23,PENDLE,142604.84956689703
2023-05-23,PEPE,16190427.594560556
2023-05-23,PUMP,9947.577326086499
2023-05-23,TRX,138.2464562088204
2023-05-23,UNI,1263239.4117497443
2023-05-24,AAVE,344733.6068267323
2023-05-24,ARB,135974.59969681452
2023-05-24,CRV,3967089.2948883083
2023-05-24,DOGE,38197.01920286276
2023-05-24,LDO,5896968.253371029
2023-05-24,LINK,2540917.966722333
2023-05-24,PENDLE,103943.6093169481
2023-05-24,PEPE,28466429.62513469
2023-05-24,PUMP,745981.679074364
2023-05-24,TRX,515.8360557703021
2023-05-24,UNI,1008246.7803250242
2023-05-25,AAVE,963345.5372542161
2023-05-25,ARB,127813.19390335404
2023-05-25,CRV,1576218.8896029685
2023-05-25,DOGE,37210.91594287467
2023-05-25,LDO,5258724.2684317855
2023-05-25,LINK,1400241.6938512335
2023-05-25,PENDLE,98252.30342036913
2023-05-25,PEPE,14678096.065939728
2023-05-25,PUMP,91236.81147024797
2023-05-25,TIA,52.159679
2023-05-25,TRX,368.80929308181027
2023-05-25,UNI,713445.4292300238
2023-05-26,AAVE,1817869.8533371466
2023-05-26,ARB,98545.96129326623
2023-05-26,CRV,3068455.688540782
2023-05-26,DOGE,13067.712166449204
2023-05-26,LDO,5194501.657968141
2023-05-26,LINK,1648245.7834047303
2023-05-26,OP,1962.702144067625
2023-05-26,PENDLE,205366.16650141327
2023-05-26,PEPE,13400096.40434135
2023-05-26,PUMP,459368.79549349577
2023-05-26,TIA,30.02300506766437
